,day,added,path,size
1869,2018-08-21,2023-03-22 20:46:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082100_2018082200.csv.gz,1596.6650390625
1870,2018-08-22,2023-03-22 20:46:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082200_2018082300.csv.gz,1630.1376953125
1871,2018-08-23,2023-03-22 20:46:16+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082300_2018082400.csv.gz,2150.564453125
1872,2018-08-24,2023-03-22 20:46:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082400_2018082500.csv.gz,2957.5263671875
1873,2018-08-25,2023-03-22 20:46:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082500_2018082600.csv.gz,2258.1162109375
1874,2018-08-26,2023-03-22 20:46:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082600_2018082700.csv.gz,1964.25390625
1875,2018-08-27,2023-03-22 20:46:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082700_2018082800.csv.gz,2234.2724609375
1876,2018-08-28,2023-03-22 20:46:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082800_2018082900.csv.gz,2795.07421875
1877,2018-08-29,2023-03-22 20:46:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018082900_2018083000.csv.gz,2932.0966796875
1878,2018-08-30,2023-03-22 20:46:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018083000_2018083100.csv.gz,4407.2041015625
1879,2018-08-31,2023-03-22 20:46:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018083100_2018090100.csv.gz,1831.541015625
1880,2018-09-01,2023-03-22 20:46:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090100_2018090200.csv.gz,1686.6162109375
1881,2018-09-02,2023-03-22 20:46:47+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090200_2018090300.csv.gz,1656.611328125
1882,2018-09-03,2023-03-22 20:46:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090300_2018090400.csv.gz,1429.087890625
1883,2018-09-04,2023-03-22 20:46:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090400_2018090500.csv.gz,3575.314453125
1884,2018-09-05,2023-03-22 20:46:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090500_2018090600.csv.gz,2902.5869140625
1885,2018-09-06,2023-03-22 20:46:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090600_2018090700.csv.gz,4523.3486328125
1886,2018-09-07,2023-03-22 20:47:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090700_2018090800.csv.gz,2039.48046875
1887,2018-09-08,2023-03-22 20:47:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090800_2018090900.csv.gz,1778.1513671875
1888,2018-09-09,2023-03-22 20:47:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018090900_2018091000.csv.gz,1973.072265625
1889,2018-09-10,2023-03-22 20:47:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091000_2018091100.csv.gz,3970.1552734375
1890,2018-09-11,2023-03-22 20:47:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091100_2018091200.csv.gz,4310.865234375
1891,2018-09-12,2023-03-22 20:47:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091200_2018091300.csv.gz,4743.83203125
1892,2018-09-13,2023-03-22 20:47:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091300_2018091400.csv.gz,2065.189453125
1893,2018-09-14,2023-03-22 20:47:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091400_2018091500.csv.gz,2011.787109375
1894,2018-09-16,2023-03-22 20:47:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091600_2018091700.csv.gz,2245.5693359375
1895,2018-09-17,2023-03-22 20:47:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091700_2018091800.csv.gz,3519.9599609375
1896,2018-09-18,2023-03-22 20:47:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091800_2018091900.csv.gz,2945.9638671875
1897,2018-09-19,2023-03-22 20:47:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018091900_2018092000.csv.gz,4809.6748046875
1898,2018-09-20,2023-03-22 20:47:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092000_2018092100.csv.gz,2138.6923828125
1899,2018-09-21,2023-03-22 20:47:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092100_2018092200.csv.gz,1935.2802734375
1900,2018-09-22,2023-03-22 20:47:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092200_2018092300.csv.gz,4268.2724609375
1901,2018-09-23,2023-03-22 20:47:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092300_2018092400.csv.gz,2474.076171875
1902,2018-09-24,2023-03-22 20:47:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092400_2018092500.csv.gz,5546.275390625
1903,2018-09-25,2023-03-22 20:48:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092500_2018092600.csv.gz,5012.4638671875
1904,2018-09-26,2023-03-22 20:48:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092600_2018092700.csv.gz,3570.390625
1905,2018-09-27,2023-03-22 20:48:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092700_2018092800.csv.gz,4676.5166015625
1906,2018-09-28,2023-03-22 20:48:11+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092800_2018092900.csv.gz,2031.0595703125
1907,2018-09-29,2023-03-22 20:48:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018092900_2018093000.csv.gz,2831.2099609375
1908,2018-09-30,2023-03-22 20:48:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018093000_2018100100.csv.gz,2152.3740234375
1909,2018-10-01,2023-03-22 20:48:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100100_2018100200.csv.gz,5490.6943359375
1910,2018-10-02,2023-03-22 20:48:25+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100200_2018100300.csv.gz,4312.013671875
1911,2018-10-03,2023-03-22 20:48:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100300_2018100400.csv.gz,3275.6328125
1912,2018-10-04,2023-03-22 20:48:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100400_2018100500.csv.gz,2026.0166015625
1913,2018-10-05,2023-03-22 20:48:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100500_2018100600.csv.gz,2907.41015625
1914,2018-10-06,2023-03-22 20:48:36+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100600_2018100700.csv.gz,2001.3671875
1915,2018-10-07,2023-03-22 20:48:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100700_2018100800.csv.gz,2053.3330078125
1916,2018-10-08,2023-03-22 20:48:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100800_2018100900.csv.gz,1893.732421875
1917,2018-10-09,2023-03-22 20:48:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018100900_2018101000.csv.gz,1935.8349609375
1918,2018-10-10,2023-03-22 20:48:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101000_2018101100.csv.gz,1330.625
1919,2018-10-11,2023-03-22 20:48:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101100_2018101200.csv.gz,3594.552734375
1920,2018-10-12,2023-03-22 20:48:50+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101200_2018101300.csv.gz,1682.22265625
1921,2018-10-13,2023-03-22 20:48:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101300_2018101400.csv.gz,1399.5615234375
1922,2018-10-14,2023-03-22 20:48:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101400_2018101500.csv.gz,1032.7001953125
1923,2018-10-16,2023-03-22 20:48:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101600_2018101700.csv.gz,3180.6337890625
1924,2018-10-17,2023-03-22 20:49:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101700_2018101800.csv.gz,5274.0869140625
1925,2018-10-18,2023-03-22 20:49:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101800_2018101900.csv.gz,5392.3916015625
1926,2018-10-19,2023-03-22 20:49:15+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018101900_2018102000.csv.gz,4855.0419921875
1927,2018-10-20,2023-03-22 20:49:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102000_2018102100.csv.gz,1988.22265625
1928,2018-10-21,2023-03-22 20:49:20+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102100_2018102200.csv.gz,1582.62109375
1929,2018-10-22,2023-03-22 20:49:23+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102200_2018102300.csv.gz,2783.57421875
1930,2018-10-23,2023-03-22 20:49:26+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102300_2018102400.csv.gz,3041.33984375
1931,2018-10-24,2023-03-22 20:49:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102400_2018102500.csv.gz,3082.396484375
1932,2018-10-25,2023-03-22 20:49:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102500_2018102600.csv.gz,4908.544921875
1933,2018-10-26,2023-03-22 20:49:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102600_2018102700.csv.gz,3728.916015625
1934,2018-10-27,2023-03-22 20:49:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102700_2018102800.csv.gz,2473.7431640625
1935,2018-10-28,2023-03-22 20:49:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102800_2018102900.csv.gz,2131.5546875
1936,2018-10-29,2023-03-22 20:49:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018102900_2018103000.csv.gz,3572.4794921875
1937,2018-10-30,2023-03-22 20:49:52+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018103000_2018103100.csv.gz,5432.0556640625
1938,2018-10-31,2023-03-22 20:49:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018103100_2018110100.csv.gz,7326.7890625
1939,2018-11-01,2023-03-22 20:50:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110100_2018110200.csv.gz,8107.404296875
1940,2018-11-02,2023-03-22 20:50:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110200_2018110300.csv.gz,7686.8857421875
1941,2018-11-03,2023-03-22 20:50:12+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110300_2018110400.csv.gz,1795.7373046875
1942,2018-11-04,2023-03-22 20:50:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110400_2018110500.csv.gz,2195.669921875
1943,2018-11-05,2023-03-22 20:50:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110500_2018110600.csv.gz,4203.1552734375
1944,2018-11-06,2023-03-22 20:50:21+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110600_2018110700.csv.gz,3503.9638671875
1945,2018-11-07,2023-03-22 20:50:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110700_2018110800.csv.gz,4651.013671875
1946,2018-11-08,2023-03-22 20:50:27+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110800_2018110900.csv.gz,3213.130859375
1947,2018-11-09,2023-03-22 20:50:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018110900_2018111000.csv.gz,2566.697265625
1948,2018-11-10,2023-03-22 20:50:33+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111000_2018111100.csv.gz,3587.580078125
1949,2018-11-11,2023-03-22 20:50:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111100_2018111200.csv.gz,2834.25390625
1950,2018-11-12,2023-03-22 20:50:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111200_2018111300.csv.gz,7736.1689453125
1951,2018-11-13,2023-03-22 20:50:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111300_2018111400.csv.gz,7850.341796875
1952,2018-11-15,2023-03-22 20:50:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111500_2018111600.csv.gz,5447.6533203125
1953,2018-11-16,2023-03-22 20:51:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111600_2018111700.csv.gz,5302.0791015625
1954,2018-11-17,2023-03-22 20:51:03+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111700_2018111800.csv.gz,2120.5517578125
1955,2018-11-18,2023-03-22 20:51:06+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111800_2018111900.csv.gz,2296.9873046875
1956,2018-11-19,2023-03-22 20:51:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018111900_2018112000.csv.gz,3986.6923828125
1957,2018-11-20,2023-03-22 20:51:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112000_2018112100.csv.gz,4053.54296875
1958,2018-11-21,2023-03-22 20:51:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112100_2018112200.csv.gz,4506.6787109375
1959,2018-11-22,2023-03-22 20:51:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112200_2018112300.csv.gz,6207.3544921875
1960,2018-11-23,2023-03-22 20:51:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112300_2018112400.csv.gz,2857.62890625
1961,2018-11-24,2023-03-22 20:51:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112400_2018112500.csv.gz,2696.2578125
1962,2018-11-25,2023-03-22 20:51:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112500_2018112600.csv.gz,2538.388671875
1963,2018-11-26,2023-03-22 20:51:39+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112600_2018112700.csv.gz,4892.853515625
1964,2018-11-27,2023-03-22 20:51:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112700_2018112800.csv.gz,4758.703125
1965,2018-11-28,2023-03-22 20:51:47+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112800_2018112900.csv.gz,3268.6171875
1966,2018-11-29,2023-03-22 20:51:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018112900_2018113000.csv.gz,6859.1357421875
1967,2018-11-30,2023-03-22 20:51:56+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018113000_2018120100.csv.gz,2331.7353515625
1968,2018-12-01,2023-03-22 20:51:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120100_2018120200.csv.gz,2875.79296875
1969,2018-12-02,2023-03-22 20:52:02+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120200_2018120300.csv.gz,2917.830078125
1970,2018-12-03,2023-03-22 20:52:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120300_2018120400.csv.gz,3678.626953125
1971,2018-12-04,2023-03-22 20:52:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120400_2018120500.csv.gz,5078.70703125
1972,2018-12-05,2023-03-22 20:52:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120500_2018120600.csv.gz,4939.48046875
1973,2018-12-06,2023-03-22 20:52:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120600_2018120700.csv.gz,4797.533203125
1974,2018-12-07,2023-03-22 20:52:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120700_2018120800.csv.gz,2329.1181640625
1975,2018-12-08,2023-03-22 20:52:22+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120800_2018120900.csv.gz,2403.10546875
1976,2018-12-09,2023-03-22 20:52:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018120900_2018121000.csv.gz,2458.6162109375
1977,2018-12-10,2023-03-22 20:52:27+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121000_2018121100.csv.gz,2135.7109375
1978,2018-12-11,2023-03-22 20:52:30+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121100_2018121200.csv.gz,3735.6376953125
1979,2018-12-12,2023-03-22 20:52:33+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121200_2018121300.csv.gz,4752.0
1980,2018-12-13,2023-03-22 20:52:37+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121300_2018121400.csv.gz,5615.232421875
1981,2018-12-15,2023-03-22 20:52:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121500_2018121600.csv.gz,186.03125
1982,2018-12-16,2023-03-22 20:52:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121600_2018121700.csv.gz,908.8251953125
1983,2018-12-17,2023-03-22 20:52:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121700_2018121800.csv.gz,5222.3134765625
1984,2018-12-18,2023-03-22 20:52:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121800_2018121900.csv.gz,2857.4931640625
1985,2018-12-19,2023-03-22 20:52:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018121900_2018122000.csv.gz,2724.8701171875
1986,2018-12-20,2023-03-22 20:53:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122000_2018122100.csv.gz,1893.2353515625
1987,2018-12-21,2023-03-22 20:53:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122100_2018122200.csv.gz,2372.681640625
1988,2018-12-22,2023-03-22 20:53:07+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122200_2018122300.csv.gz,2391.9482421875
1989,2018-12-23,2023-03-22 20:53:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122300_2018122400.csv.gz,2719.54296875
1990,2018-12-24,2023-03-22 20:53:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122400_2018122500.csv.gz,2709.091796875
1991,2018-12-25,2023-03-22 20:53:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122500_2018122600.csv.gz,2450.5693359375
1992,2018-12-26,2023-03-22 20:53:20+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122600_2018122700.csv.gz,2526.4501953125
1993,2018-12-27,2023-03-22 20:53:23+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122700_2018122800.csv.gz,2257.8740234375
1994,2018-12-28,2023-03-22 20:53:26+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122800_2018122900.csv.gz,2343.65625
1995,2018-12-29,2023-03-22 20:53:29+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018122900_2018123000.csv.gz,2372.8525390625
1996,2018-12-30,2023-03-22 20:53:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018123000_2018123100.csv.gz,2117.6953125
1997,2018-12-31,2023-03-22 20:53:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2018123100_2019010100.csv.gz,2032.78515625
1998,2019-01-01,2023-03-22 20:53:37+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010100_2019010200.csv.gz,2471.8125
1999,2019-01-02,2023-03-22 20:53:40+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010200_2019010300.csv.gz,2622.599609375
2000,2019-01-03,2023-03-22 20:53:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010300_2019010400.csv.gz,3276.80078125
2001,2019-01-04,2023-03-22 20:53:46+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010400_2019010500.csv.gz,2397.638671875
2002,2019-01-05,2023-03-22 20:53:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010500_2019010600.csv.gz,2344.978515625
2003,2019-01-06,2023-03-22 20:53:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010600_2019010700.csv.gz,2369.712890625
2004,2019-01-07,2023-03-22 20:53:55+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010700_2019010800.csv.gz,4198.59375
2005,2019-01-08,2023-03-22 20:53:59+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010800_2019010900.csv.gz,5862.3427734375
2006,2019-01-09,2023-03-22 20:54:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019010900_2019011000.csv.gz,8148.330078125
2007,2019-01-10,2023-03-22 20:54:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011000_2019011100.csv.gz,8507.6484375
2008,2019-01-11,2023-03-22 20:54:16+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011100_2019011200.csv.gz,9474.9814453125
2009,2019-01-12,2023-03-22 20:54:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011200_2019011300.csv.gz,2697.1845703125
2010,2019-01-14,2023-03-22 20:54:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011400_2019011500.csv.gz,8573.435546875
2011,2019-01-15,2023-03-22 20:54:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011500_2019011600.csv.gz,6551.609375
2012,2019-01-16,2023-03-22 20:54:43+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011600_2019011700.csv.gz,6123.88671875
2013,2019-01-17,2023-03-22 20:54:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011700_2019011800.csv.gz,7970.3896484375
2014,2019-01-18,2023-03-22 20:54:56+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011800_2019011900.csv.gz,8970.1240234375
2015,2019-01-19,2023-03-22 20:55:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019011900_2019012000.csv.gz,3132.41015625
2016,2019-01-20,2023-03-22 20:55:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012000_2019012100.csv.gz,2464.6201171875
2017,2019-01-21,2023-03-22 20:55:09+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012100_2019012200.csv.gz,6482.15625
2018,2019-01-22,2023-03-22 20:55:14+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012200_2019012300.csv.gz,5165.7880859375
2019,2019-01-23,2023-03-22 20:55:18+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012300_2019012400.csv.gz,3150.5458984375
2020,2019-01-24,2023-03-22 20:55:21+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012400_2019012500.csv.gz,2649.7470703125
2021,2019-01-25,2023-03-22 20:55:24+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012500_2019012600.csv.gz,2155.1884765625
2022,2019-01-26,2023-03-22 20:55:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012600_2019012700.csv.gz,3011.123046875
2023,2019-01-27,2023-03-22 20:55:31+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012700_2019012800.csv.gz,2706.916015625
2024,2019-01-28,2023-03-22 20:55:34+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012800_2019012900.csv.gz,2609.4521484375
2025,2019-01-29,2023-03-22 20:55:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019012900_2019013000.csv.gz,2765.830078125
2026,2019-01-30,2023-03-22 20:55:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019013000_2019013100.csv.gz,2630.2109375
2027,2019-01-31,2023-03-22 20:55:44+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019013100_2019020100.csv.gz,2680.41015625
2028,2019-02-01,2023-03-22 20:55:48+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020100_2019020200.csv.gz,2915.80078125
2029,2019-02-02,2023-03-22 20:55:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020200_2019020300.csv.gz,2833.5546875
2030,2019-02-03,2023-03-22 20:55:54+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020300_2019020400.csv.gz,3171.875
2031,2019-02-04,2023-03-22 20:55:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020400_2019020500.csv.gz,2900.69140625
2032,2019-02-05,2023-03-22 20:56:00+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020500_2019020600.csv.gz,3456.7626953125
2033,2019-02-06,2023-03-22 20:56:02+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020600_2019020700.csv.gz,2411.5166015625
2034,2019-02-07,2023-03-22 20:56:05+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020700_2019020800.csv.gz,2066.0966796875
2035,2019-02-08,2023-03-22 20:56:08+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020800_2019020900.csv.gz,4625.72265625
2036,2019-02-09,2023-03-22 20:56:11+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019020900_2019021000.csv.gz,2141.0234375
2037,2019-02-10,2023-03-22 20:56:13+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021000_2019021100.csv.gz,2521.716796875
2038,2019-02-11,2023-03-22 20:56:17+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021100_2019021200.csv.gz,4479.8408203125
2039,2019-02-13,2023-03-22 20:56:28+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021300_2019021400.csv.gz,3561.8857421875
2040,2019-02-14,2023-03-22 20:56:32+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021400_2019021500.csv.gz,3987.7158203125
2041,2019-02-15,2023-03-22 20:56:38+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021500_2019021600.csv.gz,7640.1767578125
2042,2019-02-16,2023-03-22 20:56:42+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021600_2019021700.csv.gz,2392.0546875
2043,2019-02-17,2023-03-22 20:56:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021700_2019021800.csv.gz,2629.4990234375
2044,2019-02-18,2023-03-22 20:56:51+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021800_2019021900.csv.gz,6965.5576171875
2045,2019-02-19,2023-03-22 20:56:58+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019021900_2019022000.csv.gz,8385.88671875
2046,2019-02-20,2023-03-22 20:57:04+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022000_2019022100.csv.gz,6998.517578125
2047,2019-02-21,2023-03-22 20:57:10+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022100_2019022200.csv.gz,7307.5859375
2048,2019-02-22,2023-03-22 20:57:15+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022200_2019022300.csv.gz,4000.845703125
2049,2019-02-23,2023-03-22 20:57:19+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022300_2019022400.csv.gz,2924.4716796875
2050,2019-02-24,2023-03-22 20:57:23+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022400_2019022500.csv.gz,3159.84765625
2051,2019-02-25,2023-03-22 20:57:29+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022500_2019022600.csv.gz,7180.8896484375
2052,2019-02-26,2023-03-22 20:57:35+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022600_2019022700.csv.gz,7942.6162109375
2053,2019-02-27,2023-03-22 20:57:41+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022700_2019022800.csv.gz,7312.60546875
2054,2019-02-28,2023-03-22 20:57:45+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019022800_2019030100.csv.gz,2867.4853515625
2055,2019-03-01,2023-03-22 20:57:49+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019030100_2019030200.csv.gz,3964.8388671875
2056,2019-03-02,2023-03-22 20:57:53+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019030200_2019030300.csv.gz,3238.53125
2057,2019-03-03,2023-03-22 20:57:57+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019030300_2019030400.csv.gz,2770.365234375
2058,2019-03-04,2023-03-22 20:58:01+00:00,s3://openaq-db-backups/measurements/measurements_v1_2019030400_2019030500.csv.gz,4642.6318359375
